subgenome,seqid,start,end,strand,gene_id,gene_name,product,attributes
sgC,NC_092316.1,8285838,8292824,-,gene-LOC113738641,LOC113738641,potassium channel SKOR-like,ID=gene-LOC113738641;Dbxref=GeneID:113738641;Name=LOC113738641;description=potassium channel SKOR-like;gbkey=Gene;gene=LOC113738641;gene_biotype=protein_coding
sgC,NC_092316.1,8299518,8300834,+,gene-LOC113738431,LOC113738431,mitogen-activated protein kinase kinase 9-like,ID=gene-LOC113738431;Dbxref=GeneID:113738431;Name=LOC113738431;description=mitogen-activated protein kinase kinase 9-like;gbkey=Gene;gene=LOC113738431;gene_biotype=protein_coding
sgC,NC_092316.1,8315483,8319097,+,gene-LOC113740030,LOC113740030,dihydropyrimidine dehydrogenase (NADP(+))%2C chloroplastic-like,ID=gene-LOC113740030;Dbxref=GeneID:113740030;Name=LOC113740030;description=dihydropyrimidine dehydrogenase (NADP(+))%2C chloroplastic-like;gbkey=Gene;gene=LOC113740030;gene_biotype=protein_coding
sgC,NC_092316.1,8321500,8324705,+,gene-LOC113740261,LOC113740261,small ribosomal subunit protein eS1,ID=gene-LOC113740261;Dbxref=GeneID:113740261;Name=LOC113740261;description=small ribosomal subunit protein eS1;gbkey=Gene;gene=LOC113740261;gene_biotype=protein_coding
sgC,NC_092316.1,8327284,8333054,-,gene-LOC113740431,LOC113740431,potassium transporter 25-like,ID=gene-LOC113740431;Dbxref=GeneID:113740431;Name=LOC113740431;description=potassium transporter 25-like;gbkey=Gene;gene=LOC113740431;gene_biotype=protein_coding
sgC,NC_092316.1,8338386,8341748,+,gene-LOC113740432,LOC113740432,mitochondrial phosphate carrier protein 3%2C mitochondrial,ID=gene-LOC113740432;Dbxref=GeneID:113740432;Name=LOC113740432;description=mitochondrial phosphate carrier protein 3%2C mitochondrial;gbkey=Gene;gene=LOC113740432;gene_biotype=protein_coding
sgC,NC_092316.1,8343792,8347555,+,gene-LOC113739441,LOC113739441,mitochondrial phosphate carrier protein 3%2C mitochondrial,ID=gene-LOC113739441;Dbxref=GeneID:113739441;Name=LOC113739441;description=mitochondrial phosphate carrier protein 3%2C mitochondrial;gbkey=Gene;gene=LOC113739441;gene_biotype=protein_coding
sgC,NC_092316.1,8348952,8355036,-,gene-LOC113738472,LOC113738472,uncharacterized LOC113738472,ID=gene-LOC113738472;Dbxref=GeneID:113738472;Name=LOC113738472;description=uncharacterized LOC113738472;gbkey=Gene;gene=LOC113738472;gene_biotype=protein_coding
sgC,NC_092316.1,8357169,8357679,-,gene-LOC140004902,LOC140004902,uncharacterized LOC140004902,ID=gene-LOC140004902;Dbxref=GeneID:140004902;Name=LOC140004902;description=uncharacterized LOC140004902;gbkey=Gene;gene=LOC140004902;gene_biotype=lncRNA
sgC,NC_092316.1,8371506,8375072,+,gene-LOC113738674,LOC113738674,basic helix-loop-helix protein 80-like,ID=gene-LOC113738674;Dbxref=GeneID:113738674;Name=LOC113738674;description=basic helix-loop-helix protein 80-like;gbkey=Gene;gene=LOC113738674;gene_biotype=protein_coding
sgC,NC_092316.1,8384886,8388187,-,gene-LOC113738599,LOC113738599,probable plastid-lipid-associated protein 8%2C chloroplastic,ID=gene-LOC113738599;Dbxref=GeneID:113738599;Name=LOC113738599;description=probable plastid-lipid-associated protein 8%2C chloroplastic;gbkey=Gene;gene=LOC113738599;gene_biotype=protein_coding
sgC,NC_092316.1,8388430,8395815,+,gene-LOC113738391,LOC113738391,sialyltransferase-like protein 2,ID=gene-LOC113738391;Dbxref=GeneID:113738391;Name=LOC113738391;description=sialyltransferase-like protein 2;gbkey=Gene;gene=LOC113738391;gene_biotype=protein_coding
sgC,NC_092316.1,8397299,8398252,+,gene-LOC113738886,LOC113738886,uncharacterized LOC113738886,ID=gene-LOC113738886;Dbxref=GeneID:113738886;Name=LOC113738886;description=uncharacterized LOC113738886;gbkey=Gene;gene=LOC113738886;gene_biotype=protein_coding
sgC,NC_092316.1,8400567,8405392,-,gene-LOC113739799,LOC113739799,long chain base biosynthesis protein 2a,ID=gene-LOC113739799;Dbxref=GeneID:113739799;Name=LOC113739799;description=long chain base biosynthesis protein 2a;gbkey=Gene;gene=LOC113739799;gene_biotype=protein_coding
sgC,NC_092316.1,8449120,8451366,+,gene-LOC140005230,LOC140005230,uncharacterized LOC140005230,ID=gene-LOC140005230;Dbxref=GeneID:140005230;Name=LOC140005230;description=uncharacterized LOC140005230;gbkey=Gene;gene=LOC140005230;gene_biotype=protein_coding
sgC,NC_092316.1,8460601,8462530,-,gene-LOC140005231,LOC140005231,CASP-like protein 1F1,ID=gene-LOC140005231;Dbxref=GeneID:140005231;Name=LOC140005231;description=CASP-like protein 1F1;gbkey=Gene;gene=LOC140005231;gene_biotype=protein_coding
sgC,NC_092316.1,8463210,8464480,-,gene-LOC113738382,LOC113738382,CASP-like protein 1F1,ID=gene-LOC113738382;Dbxref=GeneID:113738382;Name=LOC113738382;description=CASP-like protein 1F1;gbkey=Gene;gene=LOC113738382;gene_biotype=protein_coding
sgC,NC_092316.1,8466998,8474103,-,gene-LOC113740084,LOC113740084,uncharacterized LOC113740084,ID=gene-LOC113740084;Dbxref=GeneID:113740084;Name=LOC113740084;description=uncharacterized LOC113740084;gbkey=Gene;gene=LOC113740084;gene_biotype=protein_coding
sgC,NC_092316.1,8478940,8485654,+,gene-LOC113739997,LOC113739997,uncharacterized LOC113739997,ID=gene-LOC113739997;Dbxref=GeneID:113739997;Name=LOC113739997;description=uncharacterized LOC113739997;gbkey=Gene;gene=LOC113739997;gene_biotype=protein_coding
sgC,NC_092316.1,8488196,8489827,+,gene-LOC140004903,LOC140004903,uncharacterized LOC140004903,ID=gene-LOC140004903;Dbxref=GeneID:140004903;Name=LOC140004903;description=uncharacterized LOC140004903;gbkey=Gene;gene=LOC140004903;gene_biotype=lncRNA
sgC,NC_092316.1,8490516,8493806,+,gene-LOC113738469,LOC113738469,uncharacterized LOC113738469,ID=gene-LOC113738469;Dbxref=GeneID:113738469;Name=LOC113738469;description=uncharacterized LOC113738469;gbkey=Gene;gene=LOC113738469;gene_biotype=protein_coding
sgC,NC_092316.1,8495138,8500302,+,gene-LOC113741586,LOC113741586,ubiquitin-conjugating enzyme E2 27,ID=gene-LOC113741586;Dbxref=GeneID:113741586;Name=LOC113741586;description=ubiquitin-conjugating enzyme E2 27;gbkey=Gene;gene=LOC113741586;gene_biotype=protein_coding
sgC,NC_092316.1,8500446,8503290,+,gene-LOC113742964,LOC113742964,UBP1-associated protein 2B,ID=gene-LOC113742964;Dbxref=GeneID:113742964;Name=LOC113742964;description=UBP1-associated protein 2B;gbkey=Gene;gene=LOC113742964;gene_biotype=protein_coding
sgC,NC_092316.1,8560205,8566907,-,gene-LOC113739801,LOC113739801,DEK domain-containing chromatin-associated protein 1-like,ID=gene-LOC113739801;Dbxref=GeneID:113739801;Name=LOC113739801;description=DEK domain-containing chromatin-associated protein 1-like;gbkey=Gene;gene=LOC113739801;gene_biotype=protein_coding
sgC,NC_092316.1,8587707,8599710,+,gene-LOC113740225,LOC113740225,protein MICRORCHIDIA 7-like,ID=gene-LOC113740225;Dbxref=GeneID:113740225;Name=LOC113740225;description=protein MICRORCHIDIA 7-like;gbkey=Gene;gene=LOC113740225;gene_biotype=protein_coding
sgC,NC_092316.1,8608031,8611544,+,gene-LOC140004904,LOC140004904,protein TAPETUM DETERMINANT 1-like,ID=gene-LOC140004904;Dbxref=GeneID:140004904;Name=LOC140004904;description=protein TAPETUM DETERMINANT 1-like;gbkey=Gene;gene=LOC140004904;gene_biotype=protein_coding
sgC,NC_092316.1,8616786,8619608,-,gene-LOC140004660,LOC140004660,uncharacterized LOC140004660,ID=gene-LOC140004660;Dbxref=GeneID:140004660;Name=LOC140004660;description=uncharacterized LOC140004660;gbkey=Gene;gene=LOC140004660;gene_biotype=protein_coding
sgC,NC_092316.1,8628067,8628698,-,gene-LOC113738622,LOC113738622,uncharacterized LOC113738622,ID=gene-LOC113738622;Dbxref=GeneID:113738622;Name=LOC113738622;description=uncharacterized LOC113738622;gbkey=Gene;gene=LOC113738622;gene_biotype=lncRNA
sgC,NC_092316.1,8632369,8634179,+,gene-LOC113738486,LOC113738486,uncharacterized LOC113738486,ID=gene-LOC113738486;Dbxref=GeneID:113738486;Name=LOC113738486;description=uncharacterized LOC113738486;gbkey=Gene;gene=LOC113738486;gene_biotype=lncRNA
sgC,NC_092316.1,8639230,8641067,-,gene-LOC113738892,LOC113738892,bidirectional sugar transporter SWEET14-like,ID=gene-LOC113738892;Dbxref=GeneID:113738892;Name=LOC113738892;description=bidirectional sugar transporter SWEET14-like;gbkey=Gene;gene=LOC113738892;gene_biotype=protein_coding
sgC,NC_092316.1,8652444,8654806,+,gene-LOC140004661,LOC140004661,uncharacterized LOC140004661,ID=gene-LOC140004661;Dbxref=GeneID:140004661;Name=LOC140004661;description=uncharacterized LOC140004661;gbkey=Gene;gene=LOC140004661;gene_biotype=protein_coding
sgC,NC_092316.1,8657685,8658777,+,gene-LOC140004662,LOC140004662,zinc finger BED domain-containing protein RICESLEEPER 1-like,ID=gene-LOC140004662;Dbxref=GeneID:140004662;Name=LOC140004662;description=zinc finger BED domain-containing protein RICESLEEPER 1-like;gbkey=Gene;gene=LOC140004662;gene_biotype=protein_coding
sgC,NC_092316.1,8658871,8659977,+,gene-LOC140005015,LOC140005015,uncharacterized LOC140005015,ID=gene-LOC140005015;Dbxref=GeneID:140005015;Name=LOC140005015;description=uncharacterized LOC140005015;gbkey=Gene;gene=LOC140005015;gene_biotype=lncRNA
sgC,NC_092316.1,8663534,8665693,-,gene-LOC113738512,LOC113738512,bidirectional sugar transporter SWEET9,ID=gene-LOC113738512;Dbxref=GeneID:113738512;Name=LOC113738512;description=bidirectional sugar transporter SWEET9;gbkey=Gene;gene=LOC113738512;gene_biotype=protein_coding
sgC,NC_092316.1,8669499,8669570,-,gene-TRNAQ-UUG-3,TRNAQ-UUG,transfer RNA glutamine (anticodon UUG),ID=gene-TRNAQ-UUG-3;Dbxref=GeneID:113740532;Name=TRNAQ-UUG;description=transfer RNA glutamine (anticodon UUG);gbkey=Gene;gene=TRNAQ-UUG;gene_biotype=tRNA
sgC,NC_092316.1,8679451,8681963,+,gene-LOC113738894,LOC113738894,bidirectional sugar transporter SWEET14-like,ID=gene-LOC113738894;Dbxref=GeneID:113738894;Name=LOC113738894;description=bidirectional sugar transporter SWEET14-like;gbkey=Gene;gene=LOC113738894;gene_biotype=protein_coding
sgC,NC_092316.1,8686713,8692301,+,gene-LOC113740313,LOC113740313,probable protein S-acyltransferase 7,ID=gene-LOC113740313;Dbxref=GeneID:113740313;Name=LOC113740313;description=probable protein S-acyltransferase 7;gbkey=Gene;gene=LOC113740313;gene_biotype=protein_coding
sgC,NC_092316.1,8692889,8695736,-,gene-LOC113738689,LOC113738689,mitochondrial import inner membrane translocase subunit TIM8,ID=gene-LOC113738689;Dbxref=GeneID:113738689;Name=LOC113738689;description=mitochondrial import inner membrane translocase subunit TIM8;gbkey=Gene;gene=LOC113738689;gene_biotype=protein_coding
sgC,NC_092316.1,8700780,8702628,+,gene-LOC113738758,LOC113738758,NAC domain-containing protein 83-like,ID=gene-LOC113738758;Dbxref=GeneID:113738758;Name=LOC113738758;description=NAC domain-containing protein 83-like;gbkey=Gene;gene=LOC113738758;gene_biotype=protein_coding
sgC,NC_092316.1,8705207,8706168,+,gene-LOC140004663,LOC140004663,protein STRICTOSIDINE SYNTHASE-LIKE 12-like,ID=gene-LOC140004663;Dbxref=GeneID:140004663;Name=LOC140004663;description=protein STRICTOSIDINE SYNTHASE-LIKE 12-like;gbkey=Gene;gene=LOC140004663;gene_biotype=protein_coding
sgC,NC_092316.1,8719418,8726822,-,gene-LOC113738896,LOC113738896,uncharacterized LOC113738896,ID=gene-LOC113738896;Dbxref=GeneID:113738896;Name=LOC113738896;description=uncharacterized LOC113738896;gbkey=Gene;gene=LOC113738896;gene_biotype=protein_coding
sgC,NC_092316.1,8730774,8733991,-,gene-LOC113738412,LOC113738412,uncharacterized LOC113738412,ID=gene-LOC113738412;Dbxref=GeneID:113738412;Name=LOC113738412;description=uncharacterized LOC113738412;gbkey=Gene;gene=LOC113738412;gene_biotype=protein_coding
sgC,NC_092316.1,8739672,8741326,-,gene-LOC113740410,LOC113740410,HVA22-like protein e,ID=gene-LOC113740410;Dbxref=GeneID:113740410;Name=LOC113740410;description=HVA22-like protein e;gbkey=Gene;gene=LOC113740410;gene_biotype=protein_coding
sgC,NC_092316.1,8746528,8749317,+,gene-LOC113738897,LOC113738897,palmitoyl-acyl carrier protein thioesterase%2C chloroplastic-like,ID=gene-LOC113738897;Dbxref=GeneID:113738897;Name=LOC113738897;description=palmitoyl-acyl carrier protein thioesterase%2C chloroplastic-like;gbkey=Gene;gene=LOC113738897;gene_biotype=protein_coding
sgC,NC_092316.1,8763913,8766462,+,gene-LOC113741767,LOC113741767,uncharacterized LOC113741767,ID=gene-LOC113741767;Dbxref=GeneID:113741767;Name=LOC113741767;description=uncharacterized LOC113741767;gbkey=Gene;gene=LOC113741767;gene_biotype=protein_coding
sgC,NC_092316.1,8921669,8937443,+,gene-LOC113739811,LOC113739811,uncharacterized LOC113739811,ID=gene-LOC113739811;Dbxref=GeneID:113739811;Name=LOC113739811;description=uncharacterized LOC113739811;gbkey=Gene;gene=LOC113739811;gene_biotype=protein_coding
sgC,NC_092316.1,8947545,8952663,-,gene-LOC140005233,LOC140005233,uncharacterized LOC140005233,ID=gene-LOC140005233;Dbxref=GeneID:140005233;Name=LOC140005233;description=uncharacterized LOC140005233;gbkey=Gene;gene=LOC140005233;gene_biotype=protein_coding
sgC,NC_092316.1,8952634,8958811,+,gene-LOC113739958,LOC113739958,uncharacterized LOC113739958,ID=gene-LOC113739958;Dbxref=GeneID:113739958;Name=LOC113739958;description=uncharacterized LOC113739958;gbkey=Gene;gene=LOC113739958;gene_biotype=protein_coding
sgC,NC_092316.1,8961695,8964634,+,gene-LOC140005234,LOC140005234,malate synthase%2C glyoxysomal-like,ID=gene-LOC140005234;Dbxref=GeneID:140005234;Name=LOC140005234;description=malate synthase%2C glyoxysomal-like;gbkey=Gene;gene=LOC140005234;gene_biotype=protein_coding
sgC,NC_092316.1,8970438,8971943,-,gene-LOC140005235,LOC140005235,uncharacterized LOC140005235,ID=gene-LOC140005235;Dbxref=GeneID:140005235;Name=LOC140005235;description=uncharacterized LOC140005235;gbkey=Gene;gene=LOC140005235;gene_biotype=protein_coding
sgC,NC_092316.1,8989661,8994958,+,gene-LOC140005236,LOC140005236,transcription factor GTE9-like,ID=gene-LOC140005236;Dbxref=GeneID:140005236;Name=LOC140005236;description=transcription factor GTE9-like;gbkey=Gene;gene=LOC140005236;gene_biotype=protein_coding
sgC,NC_092316.1,8997579,9004720,-,gene-LOC113739813,LOC113739813,ABC transporter B family member 5,ID=gene-LOC113739813;Dbxref=GeneID:113739813;Name=LOC113739813;description=ABC transporter B family member 5;gbkey=Gene;gene=LOC113739813;gene_biotype=protein_coding
sgC,NC_092316.1,9016074,9016967,+,gene-LOC113738903,LOC113738903,BURP domain-containing protein 16-like,ID=gene-LOC113738903;Dbxref=GeneID:113738903;Name=LOC113738903;description=BURP domain-containing protein 16-like;gbkey=Gene;gene=LOC113738903;gene_biotype=protein_coding
sgC,NC_092316.1,9030210,9032031,+,gene-LOC140004905,LOC140004905,uncharacterized LOC140004905,ID=gene-LOC140004905;Dbxref=GeneID:140004905;Name=LOC140004905;description=uncharacterized LOC140004905;gbkey=Gene;gene=LOC140004905;gene_biotype=lncRNA
sgC,NC_092316.1,9033675,9039488,-,gene-LOC140005239,LOC140005239,uncharacterized LOC140005239,ID=gene-LOC140005239;Dbxref=GeneID:140005239;Name=LOC140005239;description=uncharacterized LOC140005239;gbkey=Gene;gene=LOC140005239;gene_biotype=lncRNA
sgC,NC_092316.1,9047398,9049283,+,gene-LOC140005238,LOC140005238,uncharacterized LOC140005238,ID=gene-LOC140005238;Dbxref=GeneID:140005238;Name=LOC140005238;description=uncharacterized LOC140005238;gbkey=Gene;gene=LOC140005238;gene_biotype=lncRNA
sgC,NC_092316.1,9047961,9050207,-,gene-LOC140005237,LOC140005237,uncharacterized protein At1g03900-like,ID=gene-LOC140005237;Dbxref=GeneID:140005237;Name=LOC140005237;description=uncharacterized protein At1g03900-like;gbkey=Gene;gene=LOC140005237;gene_biotype=protein_coding
sgC,NC_092316.1,9061017,9068126,-,gene-LOC113738358,LOC113738358,ABC transporter B family member 5-like,ID=gene-LOC113738358;Dbxref=GeneID:113738358;Name=LOC113738358;description=ABC transporter B family member 5-like;gbkey=Gene;gene=LOC113738358;gene_biotype=protein_coding
sgC,NC_092316.1,9083264,9093273,-,gene-LOC113740371,LOC113740371,protein PLASTID TRANSCRIPTIONALLY ACTIVE 10,ID=gene-LOC113740371;Dbxref=GeneID:113740371;Name=LOC113740371;description=protein PLASTID TRANSCRIPTIONALLY ACTIVE 10;gbkey=Gene;gene=LOC113740371;gene_biotype=protein_coding
sgC,NC_092316.1,9095339,9098450,-,gene-LOC113738543,LOC113738543,lysine histidine transporter 2-like,ID=gene-LOC113738543;Dbxref=GeneID:113738543;Name=LOC113738543;description=lysine histidine transporter 2-like;gbkey=Gene;gene=LOC113738543;gene_biotype=protein_coding
sgC,NC_092316.1,9101587,9107424,-,gene-LOC113739822,LOC113739822,uncharacterized LOC113739822,ID=gene-LOC113739822;Dbxref=GeneID:113739822;Name=LOC113739822;description=uncharacterized LOC113739822;gbkey=Gene;gene=LOC113739822;gene_biotype=protein_coding
sgC,NC_092316.1,9123110,9124704,+,gene-LOC113738405,LOC113738405,stemmadenine O-acetyltransferase,ID=gene-LOC113738405;Dbxref=GeneID:113738405;Name=LOC113738405;description=stemmadenine O-acetyltransferase;gbkey=Gene;gene=LOC113738405;gene_biotype=protein_coding
sgC,NC_092316.1,9129603,9135028,-,gene-LOC140004664,LOC140004664,uncharacterized LOC140004664,ID=gene-LOC140004664;Dbxref=GeneID:140004664;Name=LOC140004664;description=uncharacterized LOC140004664;gbkey=Gene;gene=LOC140004664;gene_biotype=protein_coding
sgC,NC_092316.1,9134355,9134461,+,gene-LOC113709176,LOC113709176,small nucleolar RNA R71,ID=gene-LOC113709176;Dbxref=GeneID:113709176;Name=LOC113709176;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113709176;gene_biotype=snoRNA
sgC,NC_092316.1,9136849,9140109,+,gene-LOC113739407,LOC113739407,uncharacterized LOC113739407,ID=gene-LOC113739407;Dbxref=GeneID:113739407;Name=LOC113739407;description=uncharacterized LOC113739407;gbkey=Gene;gene=LOC113739407;gene_biotype=lncRNA
sgC,NC_092316.1,9215090,9219280,-,gene-LOC140005243,LOC140005243,26S proteasome non-ATPase regulatory subunit 6 homolog,ID=gene-LOC140005243;Dbxref=GeneID:140005243;Name=LOC140005243;description=26S proteasome non-ATPase regulatory subunit 6 homolog;gbkey=Gene;gene=LOC140005243;gene_biotype=protein_coding
sgC,NC_092316.1,9222069,9238435,-,gene-LOC113738552,LOC113738552,replication protein A 70 kDa DNA-binding subunit B-like,ID=gene-LOC113738552;Dbxref=GeneID:113738552;Name=LOC113738552;description=replication protein A 70 kDa DNA-binding subunit B-like;gbkey=Gene;gene=LOC113738552;gene_biotype=protein_coding
sgC,NC_092316.1,9242025,9244980,-,gene-LOC113739826,LOC113739826,uncharacterized LOC113739826,ID=gene-LOC113739826;Dbxref=GeneID:113739826;Name=LOC113739826;description=uncharacterized LOC113739826;gbkey=Gene;gene=LOC113739826;gene_biotype=protein_coding
sgC,NC_092316.1,9248150,9251496,+,gene-LOC113740159,LOC113740159,non-specific phospholipase C6,ID=gene-LOC113740159;Dbxref=GeneID:113740159;Name=LOC113740159;description=non-specific phospholipase C6;gbkey=Gene;gene=LOC113740159;gene_biotype=protein_coding
sgC,NC_092316.1,9252723,9256630,+,gene-LOC140003915,LOC140003915,uncharacterized LOC140003915,ID=gene-LOC140003915;Dbxref=GeneID:140003915;Name=LOC140003915;description=uncharacterized LOC140003915;gbkey=Gene;gene=LOC140003915;gene_biotype=protein_coding
sgC,NC_092316.1,9257171,9261900,-,gene-LOC113739828,LOC113739828,GPN-loop GTPase 3,ID=gene-LOC113739828;Dbxref=GeneID:113739828;Name=LOC113739828;description=GPN-loop GTPase 3;gbkey=Gene;gene=LOC113739828;gene_biotype=protein_coding
sgC,NC_092316.1,9262806,9265778,-,gene-LOC113739385,LOC113739385,uncharacterized LOC113739385,ID=gene-LOC113739385;Dbxref=GeneID:113739385;Name=LOC113739385;description=uncharacterized LOC113739385;gbkey=Gene;gene=LOC113739385;gene_biotype=protein_coding
